edge,label
"(174, 181)",1
"(174, 182)",0
"(174, 183)",0
"(174, 184)",1
"(174, 186)",1
"(174, 187)",1
"(174, 191)",0
"(174, 192)",0
"(174, 193)",0
"(174, 194)",0
"(174, 195)",1
"(174, 197)",1
"(174, 200)",1
"(174, 201)",0
"(174, 202)",0
"(174, 207)",1
"(174, 212)",1
"(174, 213)",1
"(174, 214)",1
"(174, 215)",1
"(174, 216)",1
"(174, 220)",0
"(174, 221)",1
"(174, 223)",0
"(174, 225)",1
"(174, 226)",0
"(174, 227)",0
"(174, 228)",1
"(174, 230)",0
"(174, 231)",1
"(174, 232)",0
"(174, 233)",0
"(174, 236)",1
"(174, 237)",0
"(174, 239)",0
"(174, 240)",1
"(174, 241)",1
"(174, 243)",0
"(174, 244)",1
"(174, 245)",0
"(174, 246)",1
"(174, 247)",0
"(174, 251)",1
"(174, 252)",0
"(174, 254)",0
"(175, 176)",0
"(175, 177)",0
"(175, 180)",1
"(175, 181)",1
"(175, 184)",1
"(175, 185)",0
"(175, 188)",0
"(175, 190)",1
"(175, 191)",0
"(175, 192)",0
"(175, 193)",0
"(175, 194)",0
"(175, 195)",1
"(175, 196)",1
"(175, 197)",1
"(175, 198)",1
"(175, 200)",1
"(175, 202)",0
"(175, 204)",0
"(175, 207)",1
"(175, 209)",0
"(175, 212)",1
"(175, 213)",1
"(175, 215)",1
"(175, 218)",0
"(175, 220)",0
"(175, 222)",0
"(175, 223)",0
"(175, 224)",1
"(175, 225)",1
"(175, 226)",0
"(175, 228)",1
"(175, 230)",0
"(175, 231)",1
"(175, 232)",0
"(175, 233)",0
"(175, 234)",0
"(175, 235)",0
"(175, 236)",1
"(175, 238)",1
"(175, 239)",0
"(175, 240)",1
"(175, 243)",0
"(175, 245)",0
"(175, 246)",1
"(175, 247)",0
"(175, 249)",1
"(175, 250)",0
"(175, 251)",1
"(175, 252)",0
"(175, 253)",0
"(175, 254)",0
"(176, 177)",0
"(176, 178)",0
"(176, 180)",0
"(176, 182)",0
"(176, 184)",0
"(176, 185)",0
"(176, 186)",0
"(176, 190)",0
"(176, 191)",0
"(176, 194)",0
"(176, 195)",0
"(176, 197)",0
"(176, 198)",0
"(176, 199)",0
"(176, 200)",0
"(176, 201)",0
"(176, 205)",0
"(176, 207)",0
"(176, 208)",0
"(176, 209)",0
"(176, 210)",0
"(176, 211)",0
"(176, 212)",0
"(176, 213)",0
"(176, 216)",0
"(176, 217)",0
"(176, 218)",0
"(176, 219)",0
"(176, 220)",0
"(176, 221)",0
"(176, 225)",0
"(176, 226)",0
"(176, 227)",0
"(176, 228)",0
"(176, 229)",0
"(176, 230)",0
"(176, 232)",0
"(176, 234)",0
"(176, 236)",0
"(176, 237)",0
"(176, 239)",0
"(176, 240)",0
"(176, 242)",0
"(176, 244)",0
"(176, 247)",0
"(176, 249)",0
"(176, 251)",0
"(176, 252)",0
"(177, 181)",0
"(177, 183)",0
"(177, 186)",0
"(177, 188)",0
"(177, 191)",0
"(177, 192)",0
"(177, 195)",0
"(177, 196)",0
"(177, 197)",0
"(177, 198)",0
"(177, 199)",0
"(177, 201)",0
"(177, 202)",0
"(177, 205)",0
"(177, 208)",0
"(177, 209)",0
"(177, 212)",0
"(177, 214)",0
"(177, 215)",0
"(177, 216)",0
"(177, 218)",0
"(177, 219)",0
"(177, 220)",0
"(177, 222)",0
"(177, 223)",0
"(177, 224)",0
"(177, 226)",0
"(177, 228)",0
"(177, 230)",0
"(177, 232)",0
"(177, 233)",0
"(177, 234)",0
"(177, 237)",0
"(177, 238)",0
"(177, 240)",0
"(177, 242)",0
"(177, 245)",0
"(177, 246)",0
"(177, 247)",0
"(177, 248)",0
"(177, 249)",0
"(177, 251)",0
"(177, 252)",0
"(178, 179)",1
"(178, 181)",1
"(178, 185)",1
"(178, 186)",1
"(178, 187)",1
"(178, 188)",0
"(178, 189)",0
"(178, 193)",0
"(178, 196)",1
"(178, 197)",1
"(178, 198)",1
"(178, 202)",0
"(178, 203)",0
"(178, 204)",0
"(178, 205)",1
"(178, 206)",1
"(178, 208)",0
"(178, 209)",0
"(178, 212)",1
"(178, 213)",1
"(178, 215)",1
"(178, 218)",0
"(178, 221)",1
"(178, 222)",0
"(178, 224)",1
"(178, 228)",1
"(178, 229)",0
"(178, 230)",0
"(178, 231)",1
"(178, 232)",0
"(178, 233)",0
"(178, 234)",0
"(178, 237)",0
"(178, 239)",0
"(178, 241)",1
"(178, 243)",0
"(178, 244)",1
"(178, 245)",0
"(178, 246)",1
"(178, 247)",0
"(178, 248)",0
"(178, 251)",1
"(178, 254)",0
"(179, 181)",1
"(179, 182)",0
"(179, 183)",0
"(179, 184)",1
"(179, 185)",1
"(179, 186)",1
"(179, 187)",1
"(179, 190)",1
"(179, 191)",0
"(179, 192)",0
"(179, 193)",0
"(179, 194)",0
"(179, 195)",1
"(179, 196)",1
"(179, 197)",1
"(179, 198)",1
"(179, 199)",1
"(179, 200)",1
"(179, 201)",0
"(179, 202)",0
"(179, 203)",0
"(179, 204)",0
"(179, 206)",1
"(179, 208)",0
"(179, 209)",0
"(179, 211)",0
"(179, 214)",1
"(179, 218)",0
"(179, 220)",0
"(179, 222)",0
"(179, 223)",0
"(179, 225)",1
"(179, 226)",0
"(179, 227)",0
"(179, 230)",0
"(179, 232)",0
"(179, 233)",0
"(179, 234)",0
"(179, 235)",0
"(179, 239)",0
"(179, 242)",1
"(179, 245)",0
"(179, 246)",1
"(179, 248)",0
"(179, 250)",0
"(179, 252)",0
"(179, 253)",0
"(179, 254)",0
"(180, 181)",1
"(180, 182)",0
"(180, 184)",1
"(180, 186)",1
"(180, 189)",0
"(180, 190)",1
"(180, 192)",0
"(180, 193)",0
"(180, 196)",1
"(180, 197)",1
"(180, 198)",1
"(180, 199)",1
"(180, 200)",1
"(180, 202)",0
"(180, 205)",1
"(180, 206)",1
"(180, 207)",1
"(180, 208)",0
"(180, 209)",0
"(180, 211)",0
"(180, 214)",1
"(180, 216)",1
"(180, 217)",1
"(180, 218)",0
"(180, 219)",0
"(180, 223)",0
"(180, 224)",1
"(180, 225)",1
"(180, 226)",0
"(180, 228)",1
"(180, 231)",1
"(180, 232)",0
"(180, 233)",0
"(180, 234)",0
"(180, 235)",0
"(180, 236)",1
"(180, 238)",1
"(180, 240)",1
"(180, 242)",1
"(180, 243)",0
"(180, 245)",0
"(180, 246)",1
"(180, 247)",0
"(180, 249)",1
"(180, 252)",0
"(180, 253)",0
"(181, 183)",0
"(181, 184)",1
"(181, 185)",1
"(181, 186)",1
"(181, 187)",1
"(181, 188)",0
"(181, 189)",0
"(181, 191)",0
"(181, 195)",1
"(181, 196)",1
"(181, 197)",1
"(181, 198)",1
"(181, 200)",1
"(181, 203)",0
"(181, 204)",0
"(181, 205)",1
"(181, 206)",1
"(181, 208)",0
"(181, 209)",0
"(181, 211)",0
"(181, 213)",1
"(181, 215)",1
"(181, 216)",1
"(181, 219)",0
"(181, 220)",0
"(181, 222)",0
"(181, 223)",0
"(181, 225)",1
"(181, 229)",0
"(181, 233)",0
"(181, 235)",0
"(181, 236)",1
"(181, 237)",0
"(181, 238)",1
"(181, 239)",0
"(181, 240)",1
"(181, 241)",1
"(181, 242)",1
"(181, 246)",1
"(181, 248)",0
"(181, 249)",1
"(181, 250)",0
"(181, 251)",1
"(181, 252)",0
"(181, 253)",0
"(181, 254)",0
"(182, 183)",0
"(182, 185)",0
"(182, 186)",0
"(182, 188)",0
"(182, 190)",0
"(182, 194)",0
"(182, 195)",0
"(182, 196)",0
"(182, 198)",0
"(182, 199)",0
"(182, 202)",0
"(182, 205)",0
"(182, 207)",0
"(182, 209)",0
"(182, 214)",0
"(182, 215)",0
"(182, 219)",0
"(182, 220)",0
"(182, 223)",0
"(182, 224)",0
"(182, 226)",0
"(182, 227)",0
"(182, 229)",0
"(182, 231)",0
"(182, 232)",0
"(182, 233)",0
"(182, 234)",0
"(182, 235)",0
"(182, 236)",0
"(182, 237)",0
"(182, 239)",0
"(182, 240)",0
"(182, 245)",0
"(182, 246)",0
"(182, 249)",0
"(182, 250)",0
"(182, 251)",0
"(182, 252)",0
"(182, 253)",0
"(182, 254)",0
"(183, 185)",0
"(183, 186)",0
"(183, 188)",0
"(183, 190)",0
"(183, 193)",0
"(183, 196)",0
"(183, 198)",0
"(183, 199)",0
"(183, 200)",0
"(183, 203)",0
"(183, 205)",0
"(183, 207)",0
"(183, 208)",0
"(183, 209)",0
"(183, 212)",0
"(183, 213)",0
"(183, 216)",0
"(183, 217)",0
"(183, 218)",0
"(183, 219)",0
"(183, 220)",0
"(183, 221)",0
"(183, 222)",0
"(183, 223)",0
"(183, 224)",0
"(183, 225)",0
"(183, 226)",0
"(183, 227)",0
"(183, 228)",0
"(183, 229)",0
"(183, 230)",0
"(183, 233)",0
"(183, 235)",0
"(183, 236)",0
"(183, 237)",0
"(183, 238)",0
"(183, 240)",0
"(183, 241)",0
"(183, 243)",0
"(183, 244)",0
"(183, 245)",0
"(183, 249)",0
"(183, 250)",0
"(183, 251)",0
"(183, 252)",0
"(183, 254)",0
"(184, 188)",0
"(184, 189)",0
"(184, 190)",1
"(184, 191)",0
"(184, 192)",0
"(184, 193)",0
"(184, 194)",0
"(184, 195)",1
"(184, 196)",1
"(184, 197)",1
"(184, 198)",1
"(184, 199)",1
"(184, 200)",1
"(184, 201)",0
"(184, 202)",0
"(184, 209)",0
"(184, 210)",0
"(184, 211)",0
"(184, 214)",1
"(184, 215)",1
"(184, 218)",0
"(184, 219)",0
"(184, 221)",1
"(184, 223)",0
"(184, 224)",1
"(184, 226)",0
"(184, 227)",0
"(184, 229)",0
"(184, 232)",0
"(184, 234)",0
"(184, 235)",0
"(184, 236)",1
"(184, 237)",0
"(184, 238)",1
"(184, 239)",0
"(184, 241)",1
"(184, 242)",1
"(184, 243)",0
"(184, 245)",0
"(184, 246)",1
"(184, 247)",0
"(184, 248)",0
"(184, 249)",1
"(184, 251)",1
"(184, 252)",0
"(184, 254)",0
"(185, 188)",0
"(185, 190)",1
"(185, 191)",0
"(185, 192)",0
"(185, 193)",0
"(185, 194)",0
"(185, 196)",1
"(185, 197)",1
"(185, 198)",1
"(185, 200)",1
"(185, 203)",0
"(185, 207)",1
"(185, 210)",0
"(185, 211)",0
"(185, 212)",1
"(185, 214)",1
"(185, 215)",0
"(185, 217)",1
"(185, 219)",0
"(185, 220)",0
"(185, 222)",0
"(185, 223)",0
"(185, 225)",0
"(185, 227)",0
"(185, 228)",0
"(185, 229)",0
"(185, 230)",0
"(185, 232)",0
"(185, 234)",0
"(185, 235)",0
"(185, 236)",1
"(185, 237)",0
"(185, 238)",1
"(185, 239)",0
"(185, 240)",1
"(185, 244)",1
"(185, 245)",0
"(185, 246)",0
"(185, 250)",0
"(185, 251)",1
"(185, 253)",0
"(186, 191)",0
"(186, 194)",0
"(186, 195)",1
"(186, 196)",1
"(186, 197)",1
"(186, 198)",1
"(186, 199)",1
"(186, 200)",1
"(186, 202)",0
"(186, 204)",0
"(186, 207)",1
"(186, 211)",0
"(186, 212)",1
"(186, 214)",1
"(186, 216)",1
"(186, 217)",1
"(186, 221)",1
"(186, 222)",0
"(186, 226)",0
"(186, 229)",0
"(186, 230)",0
"(186, 231)",1
"(186, 233)",0
"(186, 234)",0
"(186, 237)",0
"(186, 238)",1
"(186, 239)",0
"(186, 241)",1
"(186, 242)",1
"(186, 244)",1
"(186, 245)",0
"(186, 246)",1
"(186, 247)",0
"(186, 248)",0
"(186, 249)",1
"(186, 251)",1
"(186, 254)",0
"(187, 190)",1
"(187, 191)",0
"(187, 192)",0
"(187, 193)",0
"(187, 194)",0
"(187, 195)",1
"(187, 196)",1
"(187, 197)",1
"(187, 198)",1
"(187, 199)",1
"(187, 202)",0
"(187, 204)",0
"(187, 205)",1
"(187, 206)",1
"(187, 207)",1
"(187, 210)",0
"(187, 211)",0
"(187, 213)",1
"(187, 217)",1
"(187, 218)",0
"(187, 219)",0
"(187, 221)",1
"(187, 222)",0
"(187, 223)",0
"(187, 226)",0
"(187, 231)",1
"(187, 232)",0
"(187, 233)",0
"(187, 240)",1
"(187, 242)",1
"(187, 244)",1
"(187, 245)",0
"(187, 246)",1
"(187, 251)",1
"(187, 252)",0
"(187, 254)",0
"(188, 189)",0
"(188, 191)",0
"(188, 193)",0
"(188, 195)",0
"(188, 196)",0
"(188, 197)",0
"(188, 202)",0
"(188, 205)",0
"(188, 207)",0
"(188, 208)",0
"(188, 209)",0
"(188, 211)",0
"(188, 213)",0
"(188, 215)",0
"(188, 217)",0
"(188, 219)",0
"(188, 220)",0
"(188, 223)",0
"(188, 225)",0
"(188, 227)",0
"(188, 228)",0
"(188, 229)",0
"(188, 230)",0
"(188, 231)",0
"(188, 236)",0
"(188, 237)",0
"(188, 238)",0
"(188, 239)",0
"(188, 240)",0
"(188, 242)",0
"(188, 243)",0
"(188, 244)",0
"(188, 247)",0
"(188, 248)",0
"(188, 249)",0
"(188, 250)",0
"(188, 252)",0
"(188, 253)",0
"(189, 190)",0
"(189, 191)",0
"(189, 192)",0
"(189, 193)",0
"(189, 194)",0
"(189, 195)",0
"(189, 196)",0
"(189, 197)",0
"(189, 200)",0
"(189, 201)",0
"(189, 203)",0
"(189, 204)",0
"(189, 207)",0
"(189, 208)",0
"(189, 210)",0
"(189, 214)",0
"(189, 216)",0
"(189, 217)",0
"(189, 218)",0
"(189, 223)",0
"(189, 224)",0
"(189, 225)",0
"(189, 228)",0
"(189, 229)",0
"(189, 230)",0
"(189, 231)",0
"(189, 234)",0
"(189, 235)",0
"(189, 236)",0
"(189, 237)",0
"(189, 238)",0
"(189, 240)",0
"(189, 242)",0
"(189, 244)",0
"(189, 245)",0
"(189, 247)",0
"(189, 248)",0
"(189, 249)",0
"(189, 251)",0
"(189, 252)",0
"(189, 253)",0
"(189, 254)",0
"(190, 191)",0
"(190, 192)",0
"(190, 193)",0
"(190, 194)",0
"(190, 195)",1
"(190, 198)",1
"(190, 199)",1
"(190, 203)",0
"(190, 204)",0
"(190, 205)",1
"(190, 206)",1
"(190, 208)",0
"(190, 209)",0
"(190, 210)",0
"(190, 211)",0
"(190, 218)",0
"(190, 221)",1
"(190, 223)",0
"(190, 224)",1
"(190, 226)",0
"(190, 228)",1
"(190, 229)",0
"(190, 231)",1
"(190, 236)",1
"(190, 238)",1
"(190, 240)",1
"(190, 241)",1
"(190, 244)",1
"(190, 245)",0
"(190, 247)",0
"(190, 251)",1
"(190, 252)",0
"(190, 253)",0
"(191, 192)",0
"(191, 194)",0
"(191, 195)",0
"(191, 196)",0
"(191, 197)",0
"(191, 199)",0
"(191, 201)",0
"(191, 203)",0
"(191, 204)",0
"(191, 205)",0
"(191, 206)",0
"(191, 207)",0
"(191, 210)",0
"(191, 211)",0
"(191, 213)",0
"(191, 216)",0
"(191, 217)",0
"(191, 219)",0
"(191, 220)",0
"(191, 221)",0
"(191, 222)",0
"(191, 223)",0
"(191, 225)",0
"(191, 226)",0
"(191, 228)",0
"(191, 230)",0
"(191, 231)",0
"(191, 233)",0
"(191, 239)",0
"(191, 243)",0
"(191, 244)",0
"(191, 247)",0
"(191, 248)",0
"(191, 250)",0
"(191, 251)",0
"(191, 253)",0
"(192, 193)",0
"(192, 194)",0
"(192, 195)",0
"(192, 196)",0
"(192, 198)",0
"(192, 199)",0
"(192, 200)",0
"(192, 201)",0
"(192, 203)",0
"(192, 204)",0
"(192, 205)",0
"(192, 206)",0
"(192, 208)",0
"(192, 209)",0
"(192, 210)",0
"(192, 212)",0
"(192, 213)",0
"(192, 214)",0
"(192, 221)",0
"(192, 223)",0
"(192, 225)",0
"(192, 226)",0
"(192, 227)",0
"(192, 228)",0
"(192, 229)",0
"(192, 230)",0
"(192, 231)",0
"(192, 232)",0
"(192, 234)",0
"(192, 235)",0
"(192, 237)",0
"(192, 238)",0
"(192, 242)",0
"(192, 244)",0
"(192, 245)",0
"(192, 247)",0
"(192, 248)",0
"(192, 249)",0
"(192, 251)",0
"(192, 252)",0
"(192, 254)",0
"(193, 194)",0
"(193, 195)",0
"(193, 196)",0
"(193, 197)",0
"(193, 199)",0
"(193, 200)",0
"(193, 201)",0
"(193, 202)",0
"(193, 203)",0
"(193, 204)",0
"(193, 205)",0
"(193, 206)",0
"(193, 207)",0
"(193, 208)",0
"(193, 209)",0
"(193, 210)",0
"(193, 211)",0
"(193, 212)",0
"(193, 213)",0
"(193, 214)",0
"(193, 216)",0
"(193, 219)",0
"(193, 220)",0
"(193, 221)",0
"(193, 222)",0
"(193, 223)",0
"(193, 226)",0
"(193, 229)",0
"(193, 230)",0
"(193, 233)",0
"(193, 235)",0
"(193, 238)",0
"(193, 239)",0
"(193, 241)",0
"(193, 245)",0
"(193, 247)",0
"(193, 249)",0
"(193, 250)",0
"(193, 252)",0
"(193, 253)",0
"(193, 254)",0
"(194, 195)",0
"(194, 198)",0
"(194, 201)",0
"(194, 202)",0
"(194, 204)",0
"(194, 206)",0
"(194, 207)",0
"(194, 209)",0
"(194, 211)",0
"(194, 212)",0
"(194, 213)",0
"(194, 215)",0
"(194, 217)",0
"(194, 219)",0
"(194, 221)",0
"(194, 222)",0
"(194, 226)",0
"(194, 227)",0
"(194, 230)",0
"(194, 232)",0
"(194, 233)",0
"(194, 234)",0
"(194, 237)",0
"(194, 241)",0
"(194, 242)",0
"(194, 243)",0
"(194, 248)",0
"(194, 249)",0
"(194, 250)",0
"(194, 251)",0
"(194, 253)",0
"(195, 197)",1
"(195, 199)",0
"(195, 200)",1
"(195, 201)",0
"(195, 202)",0
"(195, 204)",0
"(195, 205)",1
"(195, 206)",1
"(195, 207)",1
"(195, 209)",0
"(195, 213)",1
"(195, 215)",1
"(195, 217)",1
"(195, 220)",0
"(195, 222)",0
"(195, 223)",0
"(195, 224)",1
"(195, 228)",1
"(195, 229)",0
"(195, 233)",0
"(195, 235)",0
"(195, 236)",1
"(195, 237)",0
"(195, 238)",1
"(195, 240)",1
"(195, 242)",1
"(195, 243)",0
"(195, 246)",0
"(195, 248)",0
"(195, 249)",1
"(195, 251)",1
"(195, 254)",0
"(196, 197)",1
"(196, 198)",1
"(196, 202)",0
"(196, 208)",0
"(196, 210)",0
"(196, 211)",0
"(196, 213)",1
"(196, 214)",1
"(196, 215)",1
"(196, 216)",1
"(196, 218)",0
"(196, 219)",0
"(196, 221)",1
"(196, 222)",0
"(196, 223)",0
"(196, 224)",1
"(196, 227)",0
"(196, 228)",1
"(196, 229)",0
"(196, 232)",0
"(196, 235)",0
"(196, 237)",0
"(196, 238)",1
"(196, 239)",0
"(196, 240)",1
"(196, 241)",1
"(196, 245)",0
"(196, 248)",0
"(196, 251)",1
"(196, 252)",0
"(196, 253)",0
"(196, 254)",0
"(197, 198)",1
"(197, 199)",1
"(197, 200)",1
"(197, 202)",0
"(197, 203)",0
"(197, 204)",0
"(197, 206)",1
"(197, 208)",0
"(197, 210)",0
"(197, 211)",0
"(197, 212)",1
"(197, 214)",1
"(197, 215)",1
"(197, 216)",1
"(197, 217)",1
"(197, 218)",0
"(197, 219)",0
"(197, 220)",0
"(197, 221)",1
"(197, 222)",0
"(197, 223)",0
"(197, 225)",1
"(197, 226)",0
"(197, 228)",1
"(197, 231)",1
"(197, 233)",0
"(197, 234)",0
"(197, 236)",1
"(197, 238)",1
"(197, 239)",0
"(197, 240)",1
"(197, 241)",1
"(197, 242)",1
"(197, 243)",0
"(197, 246)",1
"(197, 247)",0
"(197, 250)",0
"(198, 199)",1
"(198, 200)",1
"(198, 203)",0
"(198, 204)",0
"(198, 205)",1
"(198, 206)",1
"(198, 210)",0
"(198, 211)",0
"(198, 214)",1
"(198, 219)",0
"(198, 222)",0
"(198, 223)",0
"(198, 224)",1
"(198, 226)",0
"(198, 228)",1
"(198, 229)",0
"(198, 232)",0
"(198, 233)",0
"(198, 235)",0
"(198, 236)",1
"(198, 238)",1
"(198, 239)",0
"(198, 240)",1
"(198, 241)",1
"(198, 242)",1
"(198, 243)",0
"(198, 244)",1
"(198, 245)",0
"(198, 247)",0
"(198, 248)",0
"(198, 250)",0
"(198, 252)",0
"(198, 253)",0
"(198, 254)",0
"(199, 200)",1
"(199, 202)",0
"(199, 204)",0
"(199, 205)",1
"(199, 206)",0
"(199, 207)",1
"(199, 210)",0
"(199, 212)",1
"(199, 213)",1
"(199, 214)",1
"(199, 215)",1
"(199, 216)",1
"(199, 221)",0
"(199, 222)",0
"(199, 223)",0
"(199, 224)",1
"(199, 225)",1
"(199, 226)",0
"(199, 228)",0
"(199, 230)",0
"(199, 232)",0
"(199, 233)",0
"(199, 234)",0
"(199, 236)",1
"(199, 237)",0
"(199, 238)",1
"(199, 239)",0
"(199, 240)",1
"(199, 243)",0
"(199, 247)",0
"(199, 248)",0
"(199, 249)",1
"(199, 251)",1
"(199, 252)",0
"(199, 253)",0
"(199, 254)",0
"(200, 203)",0
"(200, 204)",0
"(200, 205)",1
"(200, 206)",1
"(200, 207)",1
"(200, 208)",0
"(200, 209)",0
"(200, 211)",0
"(200, 212)",1
"(200, 213)",1
"(200, 214)",1
"(200, 216)",1
"(200, 218)",0
"(200, 221)",1
"(200, 222)",0
"(200, 223)",0
"(200, 224)",1
"(200, 226)",0
"(200, 227)",0
"(200, 233)",0
"(200, 234)",0
"(200, 236)",1
"(200, 237)",0
"(200, 238)",1
"(200, 239)",0
"(200, 240)",1
"(200, 242)",1
"(200, 244)",1
"(200, 245)",0
"(200, 246)",1
"(200, 247)",0
"(200, 251)",1
"(200, 252)",0
"(200, 253)",0
"(200, 254)",0
"(201, 203)",0
"(201, 206)",0
"(201, 207)",0
"(201, 208)",0
"(201, 209)",0
"(201, 210)",0
"(201, 217)",0
"(201, 219)",0
"(201, 220)",0
"(201, 221)",0
"(201, 225)",0
"(201, 226)",0
"(201, 228)",0
"(201, 230)",0
"(201, 231)",0
"(201, 232)",0
"(201, 233)",0
"(201, 234)",0
"(201, 235)",0
"(201, 236)",0
"(201, 239)",0
"(201, 240)",0
"(201, 241)",0
"(201, 242)",0
"(201, 243)",0
"(201, 244)",0
"(201, 245)",0
"(201, 246)",0
"(201, 249)",0
"(201, 250)",0
"(201, 252)",0
"(201, 253)",0
"(202, 204)",0
"(202, 207)",0
"(202, 210)",0
"(202, 211)",0
"(202, 212)",0
"(202, 214)",0
"(202, 215)",0
"(202, 216)",0
"(202, 217)",0
"(202, 218)",0
"(202, 219)",0
"(202, 220)",0
"(202, 221)",0
"(202, 222)",0
"(202, 223)",0
"(202, 224)",0
"(202, 225)",0
"(202, 226)",0
"(202, 227)",0
"(202, 231)",0
"(202, 232)",0
"(202, 233)",0
"(202, 238)",0
"(202, 240)",0
"(202, 242)",0
"(202, 245)",0
"(202, 247)",0
"(202, 250)",0
"(202, 252)",0
"(202, 253)",0
"(203, 204)",0
"(203, 205)",0
"(203, 206)",0
"(203, 207)",0
"(203, 208)",0
"(203, 210)",0
"(203, 211)",0
"(203, 212)",0
"(203, 213)",0
"(203, 214)",0
"(203, 215)",0
"(203, 216)",0
"(203, 218)",0
"(203, 222)",0
"(203, 225)",0
"(203, 226)",0
"(203, 229)",0
"(203, 230)",0
"(203, 233)",0
"(203, 234)",0
"(203, 235)",0
"(203, 236)",0
"(203, 237)",0
"(203, 238)",0
"(203, 239)",0
"(203, 241)",0
"(203, 242)",0
"(203, 243)",0
"(203, 244)",0
"(203, 245)",0
"(203, 246)",0
"(203, 247)",0
"(203, 249)",0
"(203, 251)",0
"(203, 252)",0
"(203, 254)",0
"(204, 206)",0
"(204, 207)",0
"(204, 208)",0
"(204, 209)",0
"(204, 211)",0
"(204, 213)",0
"(204, 216)",0
"(204, 220)",0
"(204, 221)",0
"(204, 222)",0
"(204, 223)",0
"(204, 224)",0
"(204, 226)",0
"(204, 228)",0
"(204, 229)",0
"(204, 230)",0
"(204, 231)",0
"(204, 233)",0
"(204, 236)",0
"(204, 238)",0
"(204, 239)",0
"(204, 240)",0
"(204, 241)",0
"(204, 243)",0
"(204, 245)",0
"(204, 248)",0
"(204, 249)",0
"(204, 251)",0
"(204, 252)",0
"(204, 254)",0
"(205, 206)",0
"(205, 208)",0
"(205, 209)",0
"(205, 211)",0
"(205, 215)",1
"(205, 216)",1
"(205, 217)",1
"(205, 219)",0
"(205, 220)",0
"(205, 221)",1
"(205, 222)",0
"(205, 223)",0
"(205, 225)",1
"(205, 226)",0
"(205, 227)",0
"(205, 229)",0
"(205, 231)",1
"(205, 234)",0
"(205, 235)",0
"(205, 238)",1
"(205, 240)",1
"(205, 242)",1
"(205, 245)",0
"(205, 247)",0
"(205, 248)",0
"(205, 252)",0
"(205, 253)",0
"(205, 254)",0
"(206, 207)",1
"(206, 212)",1
"(206, 214)",1
"(206, 216)",1
"(206, 222)",0
"(206, 223)",0
"(206, 230)",0
"(206, 231)",1
"(206, 232)",0
"(206, 233)",0
"(206, 234)",0
"(206, 236)",1
"(206, 237)",0
"(206, 238)",1
"(206, 242)",0
"(206, 245)",0
"(206, 246)",0
"(206, 247)",0
"(206, 249)",1
"(207, 208)",0
"(207, 209)",0
"(207, 210)",0
"(207, 211)",0
"(207, 212)",1
"(207, 213)",1
"(207, 215)",1
"(207, 220)",0
"(207, 221)",1
"(207, 222)",0
"(207, 223)",0
"(207, 225)",1
"(207, 226)",0
"(207, 229)",0
"(207, 230)",0
"(207, 231)",1
"(207, 232)",0
"(207, 233)",0
"(207, 237)",0
"(207, 239)",0
"(207, 241)",1
"(207, 242)",1
"(207, 244)",1
"(207, 246)",1
"(207, 248)",0
"(207, 249)",1
"(208, 209)",0
"(208, 211)",0
"(208, 213)",0
"(208, 217)",0
"(208, 219)",0
"(208, 220)",0
"(208, 222)",0
"(208, 225)",0
"(208, 229)",0
"(208, 230)",0
"(208, 232)",0
"(208, 235)",0
"(208, 237)",0
"(208, 238)",0
"(208, 239)",0
"(208, 240)",0
"(208, 241)",0
"(208, 242)",0
"(208, 244)",0
"(208, 248)",0
"(208, 251)",0
"(208, 252)",0
"(208, 253)",0
"(208, 254)",0
"(209, 211)",0
"(209, 212)",0
"(209, 214)",0
"(209, 216)",0
"(209, 218)",0
"(209, 219)",0
"(209, 220)",0
"(209, 221)",0
"(209, 222)",0
"(209, 223)",0
"(209, 224)",0
"(209, 226)",0
"(209, 230)",0
"(209, 235)",0
"(209, 236)",0
"(209, 237)",0
"(209, 238)",0
"(209, 239)",0
"(209, 240)",0
"(209, 244)",0
"(209, 245)",0
"(209, 248)",0
"(209, 249)",0
"(209, 251)",0
"(210, 212)",0
"(210, 216)",0
"(210, 219)",0
"(210, 220)",0
"(210, 222)",0
"(210, 223)",0
"(210, 225)",0
"(210, 227)",0
"(210, 228)",0
"(210, 229)",0
"(210, 231)",0
"(210, 233)",0
"(210, 236)",0
"(210, 238)",0
"(210, 239)",0
"(210, 240)",0
"(210, 241)",0
"(210, 242)",0
"(210, 243)",0
"(210, 244)",0
"(210, 245)",0
"(210, 246)",0
"(210, 247)",0
"(210, 248)",0
"(210, 249)",0
"(210, 250)",0
"(210, 254)",0
"(211, 213)",0
"(211, 214)",0
"(211, 215)",0
"(211, 216)",0
"(211, 217)",0
"(211, 219)",0
"(211, 224)",0
"(211, 227)",0
"(211, 229)",0
"(211, 231)",0
"(211, 232)",0
"(211, 234)",0
"(211, 236)",0
"(211, 237)",0
"(211, 238)",0
"(211, 241)",0
"(211, 242)",0
"(211, 243)",0
"(211, 244)",0
"(211, 245)",0
"(211, 246)",0
"(211, 249)",0
"(211, 250)",0
"(211, 251)",0
"(211, 252)",0
"(211, 253)",0
"(211, 254)",0
"(212, 217)",1
"(212, 218)",0
"(212, 219)",0
"(212, 220)",0
"(212, 221)",1
"(212, 222)",0
"(212, 223)",0
"(212, 224)",1
"(212, 225)",1
"(212, 226)",0
"(212, 227)",0
